<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
PTG,D,20220210,000000,62.99,62.99,62,62,586,0
PTG,D,20220211,000000,62,62,61,61,248,0
PTG,D,20220214,000000,60,61,58,61,733,0
PTG,D,20220215,000000,58.26,60.49,58.26,59.5,177,0
PTG,D,20220216,000000,59.99,60.38,59.95,59.95,61,0
PTG,D,20220217,000000,57.5,60.4,57.5,58,139,0
PTG,D,20220218,000000,57.5,60.4,57.5,58,94,0
PTG,D,20220221,000000,57.5,60.5,56.3,57.2,1334,0
PTG,D,20220222,000000,56.4,57.31,56.35,57.31,849,0
PTG,D,20220223,000000,57.81,59.4,57.81,59,44,0
PTG,D,20220224,000000,50.1,54,46,50.2,5739,0
PTG,D,20220225,000000,51.6,57,47.3,57,2749,0
PTG,D,20220228,000000,55,55,49.5,51.97,9127,0
PTG,D,20220301,000000,51.98,52.4,49.5,51.33,10122,0
PTG,D,20220302,000000,49.6,51.9,47,51.9,2044,0
PTG,D,20220303,000000,51.9,51.9,48,51,671,0
PTG,D,20220304,000000,50.95,50.95,48.15,49.5,402,0
PTG,D,20220307,000000,49,49,44.12,47.99,2092,0
PTG,D,20220308,000000,48,48.98,46.3,47,1787,0
PTG,D,20220309,000000,48.98,49,48.98,49,126,0
PTG,D,20220310,000000,47.21,49,47.2,47.2,185,0
PTG,D,20220311,000000,47.01,48.895,47,47.4,7008,0
PTG,D,20220314,000000,48.8,48.8,48.5,48.5,170,0
PTG,D,20220315,000000,47,48.2,46.005,48.2,756,0
PTG,D,20220316,000000,48.2,48.4,46.51,46.51,412,0
PTG,D,20220317,000000,47,47,46,46.8,1458,0
PTG,D,20220318,000000,46.9,48.35,45.5,48.35,20707,0
PTG,D,20220321,000000,47.95,47.95,47,47.9,747,0
PTG,D,20220322,000000,47.26,47.85,47.26,47.69,1475,0
PTG,D,20220323,000000,47.69,48.7,47,47,8980,0
PTG,D,20220324,000000,47.95,47.95,47,47.9,1772,0
PTG,D,20220325,000000,48.3,48.595,47.3,47.795,706,0
PTG,D,20220328,000000,48.6,48.6,48.21,48.59,505,0
PTG,D,20220329,000000,48.59,48.6,47.795,48.6,1111,0
PTG,D,20220330,000000,48.4,48.6,48.2,48.4,534,0
PTG,D,20220331,000000,48.4,48.9,48.4,48.6,1677,0
PTG,D,20220401,000000,49,49.8,47.9,49.6,1182,0
PTG,D,20220404,000000,50.55,50.55,49,49,1439,0
PTG,D,20220405,000000,49.9,50.1,49.48,49.85,604,0
PTG,D,20220406,000000,50,51.6,50,51.6,1616,0
PTG,D,20220407,000000,51.5,51.5,50,50,767,0
PTG,D,20220408,000000,50,50,49.48,50,564,0
PTG,D,20220411,000000,49.4,50.6,48.3,50.6,399,0
PTG,D,20220412,000000,50.5,50.5,50.5,50.5,33,0
PTG,D,20220413,000000,50.2,50.4,48.5,48.5,365,0
PTG,D,20220414,000000,48.5,48.5,47,48,491,0
PTG,D,20220419,000000,48.4,49.7,48,49.6,880,0
PTG,D,20220420,000000,49.1,49.1,48.2,48.2,177,0
PTG,D,20220421,000000,48.9,48.9,48.2,48.2,150,0
PTG,D,20220422,000000,48.5,48.6,47,48.4,2365,0
PTG,D,20220425,000000,48,48,46.6,47.7,64,0
PTG,D,20220426,000000,47.5,47.5,46.3,47,4938,0
PTG,D,20220427,000000,46,49.4,46,49.4,254,0
PTG,D,20220428,000000,49,49.7,47,49.5,437,0
PTG,D,20220429,000000,49,49,47,47,170,0
PTG,D,20220502,000000,46.9,47.9,46.9,47.9,31,0
PTG,D,20220504,000000,47.5,47.5,44.6,45.6,143,0
PTG,D,20220505,000000,46,46.2,46,46,80,0
PTG,D,20220506,000000,45.6,47.5,44.2,47.4,750,0
PTG,D,20220509,000000,45,46,42.3,45,2223,0
PTG,D,20220510,000000,44.5,45.4,44,45.4,1652,0
PTG,D,20220511,000000,44,45,44,44.1,373,0
PTG,D,20220512,000000,45,45.4,44,44,426,0
PTG,D,20220513,000000,45,45.3,43.5,45.3,5198,0
PTG,D,20220516,000000,45.1,45.1,43.6,44,1113,0
PTG,D,20220517,000000,43.9,43.9,43.3,43.9,1200,0
PTG,D,20220518,000000,43.3,43.9,42.7,43,472,0
PTG,D,20220519,000000,43,43,41,43,137,0
PTG,D,20220520,000000,41.2,43,40,42,1350,0
PTG,D,20220523,000000,42,43.9,42,43.6,1136,0
PTG,D,20220524,000000,43.6,43.6,41.5,43.6,271,0
PTG,D,20220526,000000,43.6,43.6,41.5,41.5,856,0
PTG,D,20220527,000000,41,41.9,41,41.5,5431,0
PTG,D,20220530,000000,41.5,42.2,41,42.2,3495,0
PTG,D,20220531,000000,42.2,42.2,39.3,41,1301,0
PTG,D,20220601,000000,38.1,41,38,39.8,2624,0
PTG,D,20220602,000000,38.4,40.2,38.4,40,106,0
PTG,D,20220603,000000,39,39.5,37.1,39.4,709,0
PTG,D,20220606,000000,39.8,39.9,38.5,39.9,967,0
PTG,D,20220607,000000,37.9,39.9,37.9,39.9,2711,0
PTG,D,20220608,000000,39.9,39.9,39.8,39.8,27,0
PTG,D,20220609,000000,38.6,39.8,38,39.8,6378,0
PTG,D,20220610,000000,38.2,38.6,37.2,37.7,6602,0
PTG,D,20220613,000000,37.7,39.7,37.1,37.1,351,0
PTG,D,20220614,000000,37.1,37.1,36,36.7,425,0
PTG,D,20220615,000000,34.5,35.8,34,35.8,1901,0
PTG,D,20220617,000000,35.8,38.8,35.7,38.7,464,0
PTG,D,20220620,000000,38.8,38.8,35.1,37.6,8206,0
PTG,D,20220621,000000,37.5,37.5,35.8,36.5,627,0
PTG,D,20220622,000000,36.5,37.3,36.5,37.3,334,0
PTG,D,20220623,000000,37.9,37.9,37.9,37.9,6,0
PTG,D,20220624,000000,38.8,38.8,35,38.7,982,0
PTG,D,20220627,000000,38.7,38.7,33.1,36,14746,0
PTG,D,20220628,000000,37.9,38,34.2,38,1471,0
PTG,D,20220629,000000,37.8,38,37.8,38,472,0
PTG,D,20220630,000000,37.9,37.9,37.9,37.9,811,0
PTG,D,20220701,000000,37.9,37.9,37.5,37.5,744,0
PTG,D,20220704,000000,39,39,36.5,39,122,0
PTG,D,20220705,000000,38.9,39,36.7,39,472,0
PTG,D,20220706,000000,37.1,38.6,36.6,36.7,334,0
PTG,D,20220707,000000,36.6,41.5,36,38.9,4385,0
PTG,D,20220708,000000,36.7,38.3,36.7,36.8,747,0
PTG,D,20220711,000000,39.7,39.7,36,37.9,396,0
PTG,D,20220712,000000,37.9,37.9,37,37,11,0
PTG,D,20220713,000000,37.5,37.5,36.6,36.6,1142,0
PTG,D,20220714,000000,36.6,37.5,36.6,36.6,51,0
PTG,D,20220715,000000,36.6,38,35.6,37.9,1278,0
PTG,D,20220718,000000,38.4,38.4,36.3,37.9,199,0
PTG,D,20220719,000000,38.5,38.5,36,37.9,124,0
PTG,D,20220720,000000,37,37,35,35.6,847,0
PTG,D,20220721,000000,35,35,33.1,34,2379,0
PTG,D,20220722,000000,33.8,35,33.8,35,3133,0
PTG,D,20220725,000000,34,35.5,33.9,35.5,3786,0
PTG,D,20220726,000000,35.6,35.9,35.6,35.9,101,0
PTG,D,20220727,000000,35.8,35.8,34.5,34.5,38,0
PTG,D,20220728,000000,34,34.5,34,34.2,934,0
PTG,D,20220729,000000,34.1,34.5,34,34.5,569,0
PTG,D,20220801,000000,34.5,34.5,33.8,33.8,259,0
PTG,D,20220802,000000,34.5,34.5,33.8,33.8,462,0
PTG,D,20220803,000000,34.5,34.5,33.5,34.5,254,0
PTG,D,20220804,000000,34.5,34.5,34.4,34.4,71,0
PTG,D,20220805,000000,34.4,34.4,33.7,33.7,216,0
PTG,D,20220808,000000,34.5,34.5,33,34.1,1209,0
PTG,D,20220809,000000,33.9,36,33.9,36,1401,0
PTG,D,20220810,000000,34.5,35.5,34.5,35.5,970,0
PTG,D,20220811,000000,35,35,33.7,35,406,0
PTG,D,20220812,000000,33.8,35,33.8,35,32,0
PTG,D,20220816,000000,35,35.5,35,35,217,0
PTG,D,20220817,000000,35,35,35,35,489,0
PTG,D,20220818,000000,34.1,34.9,33.7,34.9,221,0
PTG,D,20220819,000000,33.8,34.5,33.7,33.7,276,0
PTG,D,20220822,000000,34.9,34.9,34,34,825,0
PTG,D,20220823,000000,34,34,34,34,151,0
PTG,D,20220824,000000,33.7,34.1,32,33.4,1182,0
PTG,D,20220825,000000,32,33.4,32,32.5,1006,0
PTG,D,20220826,000000,32.9,32.9,32.5,32.5,24,0
PTG,D,20220829,000000,31.6,33,30.1,32,1320,0
PTG,D,20220830,000000,32,32,32,32,658,0
PTG,D,20220831,000000,30.4,32.8,30.4,32.4,500,0
PTG,D,20220901,000000,30.6,32.5,30.6,31,1004,0
PTG,D,20220902,000000,31,31.9,30.5,31.9,1565,0
PTG,D,20220905,000000,30.9,31.9,30.5,31.9,761,0
PTG,D,20220906,000000,31.8,31.8,30.5,31.8,727,0
PTG,D,20220908,000000,31.8,31.8,31.6,31.6,850,0
PTG,D,20220909,000000,31.6,34.3,31.6,34.3,1343,0
PTG,D,20220912,000000,34.7,34.7,32,34.2,1165,0
PTG,D,20220913,000000,33,33.8,33,33.8,80,0
PTG,D,20220914,000000,34,34,34,34,1050,0
PTG,D,20220915,000000,35,35.1,34,34.7,2223,0
PTG,D,20220919,000000,34.9,34.9,33,34.8,363,0
PTG,D,20220920,000000,33.6,34.7,33.6,33.6,1997,0
PTG,D,20220921,000000,34,34.4,33.2,33.8,4485,0
PTG,D,20220922,000000,33.9,33.9,33.5,33.6,1600,0
PTG,D,20220923,000000,33.9,33.9,30.8,32,1496,0
PTG,D,20220926,000000,33,34,30.6,32,29578,0
PTG,D,20220927,000000,32.9,34,30.5,30.5,2418,0
PTG,D,20220928,000000,30.5,32.9,30.5,32.8,1912,0
PTG,D,20220929,000000,31.2,33.9,31,33.9,2562,0
PTG,D,20220930,000000,32.9,34.5,32.4,34.5,1585,0
PTG,D,20221003,000000,32.5,35.7,32.5,34.7,62,0
PTG,D,20221004,000000,34.8,34.8,34.8,34.8,33,0
PTG,D,20221005,000000,34.9,36.9,33,36.9,1524,0
PTG,D,20221006,000000,36.9,41.4,36.9,41,860,0
PTG,D,20221007,000000,41.4,41.4,38.3,41.2,1092,0
PTG,D,20221010,000000,41,41,36,40.5,2445,0
PTG,D,20221011,000000,40,40,40,40,40,0
PTG,D,20221012,000000,38,40.1,37,39.4,1214,0
PTG,D,20221013,000000,39.5,40,38,40,576,0
PTG,D,20221014,000000,39,39,38,38,153,0
PTG,D,20221017,000000,39.1,39.1,39.1,39.1,10,0
PTG,D,20221018,000000,39.5,39.5,38,38,58,0
PTG,D,20221019,000000,37.8,37.8,37.5,37.5,180,0
PTG,D,20221020,000000,36.5,37,36.2,37,1133,0
PTG,D,20221021,000000,36,37.5,36,37,85,0
PTG,D,20221024,000000,37.5,37.5,37,37,315,0
PTG,D,20221025,000000,36.4,36.4,35,35,439,0
PTG,D,20221026,000000,34.9,34.9,32,34,1208,0
PTG,D,20221027,000000,33.9,34,32.1,34,390,0
PTG,D,20221028,000000,34,34,34,34,198,0
PTG,D,20221031,000000,34,34,30.6,34,837,0
PTG,D,20221102,000000,33.8,34,31.9,34,1244,0
PTG,D,20221103,000000,32.2,33.3,32.2,33,187,0
PTG,D,20221104,000000,33,34,33,34,471,0
PTG,D,20221107,000000,34.5,34.5,33.5,33.5,400,0
PTG,D,20221108,000000,34,34,32,32.6,567,0
PTG,D,20221109,000000,32,33,31,33,657,0
PTG,D,20221110,000000,32.1,32.9,32,32.5,1325,0
PTG,D,20221114,000000,32.9,35,31.5,35,1338,0
PTG,D,20221115,000000,35,36.5,32.5,35.9,223,0
PTG,D,20221116,000000,35.9,35.9,35.9,35.9,63,0
PTG,D,20221117,000000,33,34,33,33.9,3372,0
PTG,D,20221118,000000,33,35.9,33,35.9,1330,0
PTG,D,20221121,000000,34,37.9,34,37.9,1464,0
PTG,D,20221122,000000,39.9,39.9,36.4,38,3704,0
PTG,D,20221123,000000,36.3,39.5,36.3,39.5,1040,0
PTG,D,20221124,000000,39.5,39.5,38.9,39.5,3087,0
PTG,D,20221125,000000,40,40,38.5,39.9,2445,0
PTG,D,20221128,000000,39,44.3,39,44.3,7179,0
PTG,D,20221129,000000,44.3,46,43,43.2,644,0
PTG,D,20221130,000000,44.6,45,42.4,44.6,1429,0
PTG,D,20221201,000000,44.1,44.1,44.1,44.1,29,0
PTG,D,20221202,000000,44,44.5,44,44.5,264,0
PTG,D,20221205,000000,44,46.2,44,44.1,882,0
PTG,D,20221206,000000,42,45.5,42,45.5,878,0
PTG,D,20221207,000000,45.5,45.5,43,45.5,1322,0
PTG,D,20221208,000000,44.9,45.5,43.5,45.5,729,0
PTG,D,20221209,000000,42.8,44.9,42.8,42.8,176,0
PTG,D,20221212,000000,45,45.4,42.5,45.4,1437,0
PTG,D,20221213,000000,44.6,46,44.6,46,9160,0
PTG,D,20221214,000000,46,46,45,45.1,306,0
PTG,D,20221215,000000,45.7,46,43.6,46,1764,0
PTG,D,20221216,000000,46,46,44.2,44.4,168,0
PTG,D,20221219,000000,44.4,46,43.7,46,1176,0
PTG,D,20221220,000000,46,46,44.1,45.1,875,0
PTG,D,20221221,000000,45.9,46,44.3,46,1093,0
PTG,D,20221223,000000,45.8,45.8,45.7,45.7,139,0
PTG,D,20221227,000000,44.5,45.7,44,45.7,1731,0
PTG,D,20221228,000000,44.3,45.5,44,44.5,1326,0
PTG,D,20221229,000000,44.5,46,44.5,46,1643,0
PTG,D,20221230,000000,45.9,46,44.7,46,1824,0
PTG,D,20230102,000000,45.5,48,45,48,1252,0
PTG,D,20230103,000000,48.4,48.4,45,47,2561,0
PTG,D,20230104,000000,47,47,45.7,46.9,950,0
PTG,D,20230105,000000,46.9,48,46,48,1266,0
PTG,D,20230109,000000,48,48,48,48,2,0
PTG,D,20230110,000000,46.4,50,46.4,50,1140,0
PTG,D,20230111,000000,50,50,48.5,49,1497,0
PTG,D,20230112,000000,49.5,50,49,49,1100,0
PTG,D,20230113,000000,49,49.9,48.5,48.5,2099,0
PTG,D,20230116,000000,48.1,56.8,48,52.8,3746,0
PTG,D,20230117,000000,52.2,54.4,49.6,54.2,1221,0
PTG,D,20230118,000000,54.4,56.2,53,54.6,1097,0
PTG,D,20230119,000000,53.6,55,53.6,54,1662,0
PTG,D,20230120,000000,55,56.8,52.8,56.8,2032,0
PTG,D,20230123,000000,57,57.2,53.6,53.8,3195,0
PTG,D,20230124,000000,54,55,53.4,53.4,1011,0
PTG,D,20230125,000000,53.6,53.6,51,51.8,2612,0
PTG,D,20230126,000000,52,55,52,55,1335,0
PTG,D,20230127,000000,53.6,54.8,51.4,54.8,1809,0
PTG,D,20230130,000000,52.4,54,52,52,414,0
PTG,D,20230131,000000,52.4,54,51,52,2898,0
PTG,D,20230201,000000,53.8,54.6,53.8,54,32,0
PTG,D,20230202,000000,54,55,51.2,55,580,0
PTG,D,20230203,000000,51.4,55,51.4,55,1458,0
PTG,D,20230206,000000,55,55,55,55,35,0
PTG,D,20230207,000000,55,55,52,54.6,1864,0
PTG,D,20230208,000000,54.6,54.6,51.6,54.6,2081,0
PTG,D,20230209,000000,54.6,54.6,51,51,4140,0
PTG,D,20230210,000000,51,52.6,51,52.6,2563,0
PTG,D,20230213,000000,53.6,53.8,50.4,51.4,1297,0
PTG,D,20230214,000000,53.8,53.8,51.6,53.6,1806,0
PTG,D,20230215,000000,52.2,52.6,51,52,1767,0
PTG,D,20230216,000000,52,53.8,51.2,53.8,900,0
PTG,D,20230217,000000,51.8,54,51.8,54,614,0
PTG,D,20230220,000000,53,53,51,51.4,2934,0
PTG,D,20230221,000000,51.2,53.2,50.6,53.2,990,0
PTG,D,20230222,000000,51.6,52.6,50.6,52.6,4332,0
PTG,D,20230223,000000,52.8,52.8,50.8,50.8,2686,0
PTG,D,20230224,000000,51,52.6,50.2,52.6,1603,0
PTG,D,20230227,000000,51,52.4,50.4,52.2,1359,0
PTG,D,20230228,000000,52,53.6,52,53.6,1599,0
PTG,D,20230301,000000,52.6,53.6,52,53.6,2113,0
PTG,D,20230302,000000,52.2,55,52.2,55,2606,0
PTG,D,20230303,000000,54,54.2,53,54,2532,0
PTG,D,20230306,000000,52.8,54.8,52.6,52.6,1188,0
PTG,D,20230307,000000,53.8,53.8,52.4,53.6,37,0
PTG,D,20230308,000000,52.4,53.6,52.4,53.6,402,0
PTG,D,20230309,000000,53.6,53.6,52.2,53,251,0
