TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
LVC,D,20140411,000000,13.8306,13.8306,13.0112,13.2653,190763.8654782219,0
LVC,D,20140414,000000,13.1859,13.1859,12.7991,12.9051,51661.28722123947,0
LVC,D,20140415,000000,12.9051,13.0264,12.8335,12.8975,4617.382636056547,0
LVC,D,20140416,000000,12.8975,12.9987,12.8335,12.8335,4543.043822641578,0
LVC,D,20140417,000000,12.7609,13.0484,12.7609,12.9051,4954.52486027655,0
LVC,D,20140422,000000,13.1124,13.3302,12.9424,13.2986,3014.386532699954,0
LVC,D,20140423,000000,13.2653,13.3378,13.1935,13.2986,9788.641783331668,0
LVC,D,20140424,000000,13.2986,13.2986,13.2929,13.2929,1268.9949557597586,0
LVC,D,20140425,000000,13.1782,13.2653,12.9051,13.2653,12318.255490522737,0
LVC,D,20140428,000000,13.2986,13.2986,12.9128,13.2576,1140.2108142098818,0
LVC,D,20140429,000000,13.2576,13.2576,12.9051,13.2576,2037.5117028947936,0
LVC,D,20140430,000000,13.2986,13.2986,12.9051,13.1859,4362.955429579962,0
LVC,D,20140502,000000,13.25,13.25,12.9051,12.9051,5004.782086247233,0
LVC,D,20140505,000000,13.1935,13.2347,12.9777,12.9777,963.2634977714339,0
LVC,D,20140506,000000,12.9777,13.1219,12.9051,12.9777,1699.322453133736,0
LVC,D,20140507,000000,12.9051,12.9128,12.7476,12.8631,9348.891056088187,0
LVC,D,20140508,000000,12.8631,12.8698,12.8383,12.8383,2144.308308082496,0
LVC,D,20140509,000000,12.847,12.847,12.6894,12.6894,1005.1445194136701,0
LVC,D,20140512,000000,12.6894,12.7552,11.9874,12.3312,80983.23749851015,0
LVC,D,20140513,000000,12.4696,12.4696,12.1878,12.3187,3526.3820222762924,0
LVC,D,20140514,000000,12.2022,12.2022,12.1172,12.2022,19421.276761046007,0
LVC,D,20140515,000000,12.1878,12.546,12.1878,12.546,422.99831858658615,0
LVC,D,20140516,000000,12.5394,12.546,12.1878,12.5394,3198.663027925794,0
LVC,D,20140519,000000,12.5097,12.5097,12.5097,12.5097,10.470255410559064,0
LVC,D,20140520,000000,12.2662,12.2967,11.9596,12.2728,2110.8034907687074,0
LVC,D,20140521,000000,12.2662,12.2814,11.9386,12.2242,1083.6714349928632,0
LVC,D,20140522,000000,12.2881,12.8631,12.1878,12.8631,4445.670447323378,0
LVC,D,20140523,000000,12.7991,12.8975,12.7991,12.8975,1410.3434038023058,0
LVC,D,20140526,000000,12.8975,12.9424,12.8975,12.9424,5.235127705279532,0
LVC,D,20140527,000000,12.9051,12.9051,12.7266,12.8898,931.8527315397565,0
LVC,D,20140528,000000,12.8975,12.8975,12.8975,12.8975,10.470255410559064,0
LVC,D,20140529,000000,12.7609,12.7609,12.6186,12.6894,604.133737189258,0
LVC,D,20140530,000000,12.6186,13.2576,12.4037,13.2576,7041.24676360097,0
LVC,D,20140602,000000,13.227,13.227,12.7609,12.8631,1609.278256602928,0
LVC,D,20140603,000000,12.9051,12.9051,12.2185,12.7991,346.56545408950495,0
LVC,D,20140604,000000,12.3312,12.7991,12.3312,12.7609,990.4861618388874,0
LVC,D,20140605,000000,12.4762,12.6521,12.4762,12.6521,540.2651791848476,0
LVC,D,20140606,000000,12.7609,13.0847,12.632,12.632,16283.341214501455,0
LVC,D,20140609,000000,12.8631,13.1563,12.546,13.1563,5631.95038533972,0
LVC,D,20140610,000000,13.2424,13.25,13.1219,13.1219,3935.769008829152,0
LVC,D,20140611,000000,13.1219,13.1219,12.9051,13.0704,1551.691851844853,0
LVC,D,20140612,000000,13.0704,13.0704,13.0484,13.0646,438.7037017024248,0
LVC,D,20140613,000000,12.9051,13.0551,12.9051,13.0551,1038.649336727459,0
LVC,D,20140616,000000,13.0484,13.0484,12.6186,13.0054,1344.3807947157838,0
LVC,D,20140617,000000,13.0551,13.0551,12.7752,13.0484,2302.409164781938,0
LVC,D,20140618,000000,13.0408,13.0847,13.0408,13.0484,622.9801969282643,0
LVC,D,20140620,000000,13.0847,13.0847,13.0484,13.0847,487.9139021320523,0
LVC,D,20140623,000000,13.0484,13.0484,13.0484,13.0484,47.11614934751579,0
LVC,D,20140624,000000,13.1047,13.1047,12.8335,13.078,776.8929514634825,0
LVC,D,20140625,000000,13.1019,13.1019,13.0484,13.0484,614.603992599817,0
LVC,D,20140626,000000,12.591,13.0408,12.591,13.0408,3490.7831538803916,0
LVC,D,20140627,000000,13.0484,13.0484,12.9777,12.9777,15.705383115838595,0
LVC,D,20140630,000000,13.034,13.034,12.7676,12.9051,609.3688648945375,0
LVC,D,20140701,000000,12.9051,12.9051,12.6186,12.6186,227.20454240913168,0
LVC,D,20140702,000000,12.7991,12.8335,12.439,12.8335,5075.979823039034,0
LVC,D,20140703,000000,12.8335,12.8335,12.8335,12.8335,10.470255410559064,0
LVC,D,20140704,000000,12.8335,12.8335,12.8335,12.8335,10.470255410559064,0
LVC,D,20140707,000000,12.8335,12.8335,12.8278,12.8278,2106.615388604484,0
LVC,D,20140708,000000,12.8335,12.8335,12.7609,12.8135,2838.4862418025623,0
LVC,D,20140709,000000,12.8135,12.8135,12.4762,12.8049,1439.6601189518713,0
LVC,D,20140710,000000,12.8049,12.8049,12.439,12.7819,3509.6296136193982,0
LVC,D,20140711,000000,12.7819,12.7819,12.4762,12.6894,1903.4924336396377,0
LVC,D,20140714,000000,12.4104,12.7399,12.4104,12.7399,1855.3292587510662,0
LVC,D,20140715,000000,12.7399,12.7399,12.4553,12.6521,898.3479142259677,0
LVC,D,20140716,000000,12.7399,12.7399,12.3034,12.5021,1438.6130934108155,0
LVC,D,20140717,000000,12.5756,12.5756,12.1878,12.546,2434.334382954982,0
LVC,D,20140718,000000,12.5394,12.7399,12.2575,12.7399,1547.5037496806294,0
LVC,D,20140721,000000,12.546,12.546,12.1878,12.439,2555.7893457174673,0
LVC,D,20140722,000000,12.4696,12.5613,12.4037,12.4037,91.09122207186384,0
LVC,D,20140723,000000,12.3312,12.4037,12.3312,12.4037,312.01361123466006,0
